   1.1583317165028832e+00   2.8651287255314378e-01   0.0000000000000000e+00   1.0894534218050912e-01  -4.4838742798958225e-01   1.6638203723177883e-01   4.2478331762206967e+00
   1.1583397345422775e+00   2.8806847404768304e-01   0.0000000000000000e+00   1.1013603865283386e-01  -4.4845523699826106e-01   1.6629064290316262e-01   4.2535998233960868e+00
   1.1583436322471459e+00   2.8951244872281023e-01   0.0000000000000000e+00   1.1123846922084467e-01  -4.4851642626140131e-01   1.6620761582576615e-01   4.2589359425432152e+00
   1.1583442048646979e+00   2.9088978678506128e-01   0.0000000000000000e+00   1.1228748530622536e-01  -4.4857326539956288e-01   1.6613002587778636e-01   4.2640111873075721e+00
   1.1583417649131889e+00   2.9223551740611542e-01   0.0000000000000000e+00   1.1331016217404373e-01  -4.4862726514654422e-01   1.6605571354119567e-01   4.2689555860359993e+00
   1.1583364227528612e+00   2.9357773635922652e-01   0.0000000000000000e+00   1.1432790504668358e-01  -4.4867968773356609e-01   1.6598305171843569e-01   4.2738734546173029e+00
   1.1583280276129921e+00   2.9494212383564283e-01   0.0000000000000000e+00   1.1536016755587350e-01  -4.4873150430874692e-01   1.6591066777371621e-01   4.2788586865188112e+00
   1.1583162322031149e+00   2.9635478730294179e-01   0.0000000000000000e+00   1.1642649129590721e-01  -4.4878366629953420e-01   1.6583727815252580e-01   4.2840061045983369e+00
   1.1583002995531297e+00   2.9784331336620906e-01   0.0000000000000000e+00   1.1754760771140511e-01  -4.4883677756220308e-01   1.6576163642603109e-01   4.2894129805547232e+00
   1.1582792688735348e+00   2.9943949737533332e-01   0.0000000000000000e+00   1.1874696947981338e-01  -4.4889169082430158e-01   1.6568243027015475e-01   4.2951921313019126e+00
   1.1582517130846319e+00   3.0118359414507639e-01   0.0000000000000000e+00   1.2005402793533054e-01  -4.4894943283452909e-01   1.6559811514112996e-01   4.3014857050845965e+00
   1.1582154153150359e+00   3.0312516750236862e-01   0.0000000000000000e+00   1.2150497810655844e-01  -4.4901088506063097e-01   1.6550695762653300e-01   4.3084657127499533e+00
   1.1581870576153082e+00   3.0446113625458349e-01   0.0000000000000000e+00   1.2250080715504824e-01  -4.4905153098557626e-01   1.6544586961927124e-01   4.3132532188886819e+00
   1.1581510113309907e+00   3.0599542542824665e-01   0.0000000000000000e+00   1.2364212060362173e-01  -4.4909636977218037e-01   1.6537733432201307e-01   4.3187348087612403e+00
   1.1581043910525368e+00   3.0778421960986252e-01   0.0000000000000000e+00   1.2496948113008147e-01  -4.4914633643933671e-01   1.6529960035229305e-01   4.3251045039439147e+00
   1.1580672165667132e+00   3.0909197792276644e-01   0.0000000000000000e+00   1.2593764871965546e-01  -4.4918135067696480e-01   1.6524423309751643e-01   4.3297472850456389e+00
   1.1580193949797228e+00   3.1065038393961569e-01   0.0000000000000000e+00   1.2708917666140615e-01  -4.4922113502616579e-01   1.6517984784872655e-01   4.3352628879079900e+00
   1.1579824889187933e+00   3.1178013629613260e-01   0.0000000000000000e+00   1.2792221478617383e-01  -4.4924897997948549e-01   1.6513424514545016e-01   4.3392517934947463e+00
   1.1579352887078724e+00   3.1314407920438359e-01   0.0000000000000000e+00   1.2892627048330510e-01  -4.4928116591465017e-01   1.6508038049324422e-01   4.3440549882151371e+00
   1.1579001572862928e+00   3.1411042344790696e-01   0.0000000000000000e+00   1.2963644499897964e-01  -4.4930313999382432e-01   1.6504300147945580e-01   4.3474504366692388e+00
