   9.8731374679696149e-01   0.0000000000000000e+00   2.4155087240123000e-02   0.0000000000000000e+00   9.6595255692392024e-01   0.0000000000000000e+00   1.9284926095740849e+00
   9.8730148635422832e-01   0.0000000000000000e+00   2.3992446043788002e-02   0.0000000000000000e+00   9.6939943237570780e-01   0.0000000000000000e+00   1.9246802804592829e+00
   9.8728956712065807e-01   0.0000000000000000e+00   2.3829804847453003e-02   0.0000000000000000e+00   9.7288093022377886e-01   0.0000000000000000e+00   1.9208618316588832e+00
   9.8727798703065062e-01   0.0000000000000000e+00   2.3667163651118005e-02   0.0000000000000000e+00   9.7639765795028166e-01   0.0000000000000000e+00   1.9170371981704133e+00
   9.8726674401593584e-01   0.0000000000000000e+00   2.3504522454783006e-02   0.0000000000000000e+00   9.7995023748729704e-01   0.0000000000000000e+00   1.9132063095143468e+00
   9.8725583600600464e-01   0.0000000000000000e+00   2.3341881258448008e-02   0.0000000000000000e+00   9.8353930573314230e-01   0.0000000000000000e+00   1.9093690948162205e+00
   9.8724526092786935e-01   0.0000000000000000e+00   2.3179240062113009e-02   0.0000000000000000e+00   9.8716551502266003e-01   0.0000000000000000e+00   1.9055254817378648e+00
   9.8723501670584013e-01   0.0000000000000000e+00   2.3016598865778011e-02   0.0000000000000000e+00   9.9082953361666570e-01   0.0000000000000000e+00   1.9016753964324942e+00
   9.8722510126129603e-01   0.0000000000000000e+00   2.2853957669443013e-02   0.0000000000000000e+00   9.9453204621047886e-01   0.0000000000000000e+00   1.8978187634975601e+00
   9.8721551251245709e-01   0.0000000000000000e+00   2.2691316473108014e-02   0.0000000000000000e+00   9.9827375446242561e-01   0.0000000000000000e+00   1.8939555059260675e+00
   9.8720624837415316e-01   0.0000000000000000e+00   2.2528675276773016e-02   0.0000000000000000e+00   1.0020553775432268e+00   0.0000000000000000e+00   1.8900855450559246e+00
   9.8719730675758921e-01   0.0000000000000000e+00   2.2366034080438017e-02   0.0000000000000000e+00   1.0058776527072970e+00   0.0000000000000000e+00   1.8862088005184852e+00
   9.8718868557011297e-01   0.0000000000000000e+00   2.2203392884103019e-02   0.0000000000000000e+00   1.0097413358869580e+00   0.0000000000000000e+00   1.8823251901837350e+00
   9.8718038271497466e-01   0.0000000000000000e+00   2.2040751687768020e-02   0.0000000000000000e+00   1.0136472023106728e+00   0.0000000000000000e+00   1.8784346301037727e+00
   9.8717239609109220e-01   0.0000000000000000e+00   2.1878110491433022e-02   0.0000000000000000e+00   1.0175960471464718e+00   0.0000000000000000e+00   1.8745370344549022e+00
