   4.6331097579836356e-01   8.2149690847900980e-01   3.1473628207250354e-01  -2.6286868520971552e-02   4.7474630908226428e-02  -8.6240951189483828e-02   6.2847235063832017e+00
   4.6335790386698023e-01   8.2157685848356732e-01   3.1445667067031469e-01  -2.6240193213175843e-02   4.7387018839375836e-02  -8.6163848821169967e-02   6.2847206977084618e+00
   4.6340482438111424e-01   8.2165681341395924e-01   3.1417678148482825e-01  -2.6193513459993913e-02   4.7299409738106854e-02  -8.6086670115956929e-02   6.2847178890160258e+00
   4.6345173728790789e-01   8.2173677336450646e-01   3.1389661360169480e-01  -2.6146829072227665e-02   4.7211803711627455e-02  -8.6009415497811700e-02   6.2847150803059986e+00
   4.6349864260440149e-01   8.2181673830286905e-01   3.1361616633383765e-01  -2.6100140113126832e-02   4.7124200724992196e-02  -8.5932084548601795e-02   6.2847122715784725e+00
   4.6354554034295936e-01   8.2189670820552874e-01   3.1333543897459798e-01  -2.6053446628096347e-02   4.7036600753208757e-02  -8.5854676908276376e-02   6.2847094628335372e+00
   4.6359243057620242e-01   8.2197668293997328e-01   3.1305443101330216e-01  -2.6006748879605902e-02   4.6949003649023394e-02  -8.5777191488555490e-02   6.2847066540713108e+00
   4.6363931308770917e-01   8.2205666289556278e-01   3.1277314098233516e-01  -2.5960046091389893e-02   4.6861409850618096e-02  -8.5699630677335603e-02   6.2847038452917259e+00
   4.6368618812662105e-01   8.2213664762121608e-01   3.1249156894626906e-01  -2.5913339159921396e-02   4.6773818853333558e-02  -8.5621991261434396e-02   6.2847010364951030e+00
   4.6373305560612010e-01   8.2221663727223715e-01   3.1220971385840834e-01  -2.5866627774841985e-02   4.6686230832771076e-02  -8.5544274066388620e-02   6.2846982276813161e+00
   4.6377991552733605e-01   8.2229663184531088e-01   3.1192757495813844e-01  -2.5819911941350065e-02   4.6598645786664193e-02  -8.5466478860677070e-02   6.2846954188506006e+00
   4.6382676781297000e-01   8.2237663147850915e-01   3.1164515122211789e-01  -2.5773191383451504e-02   4.6511063871208097e-02  -8.5388606357045926e-02   6.2846926100029910e+00
   4.6387361249984960e-01   8.2245663610415554e-01   3.1136244199997165e-01  -2.5726466234308274e-02   4.6423485012075501e-02  -8.5310655894030404e-02   6.2846898011385228e+00
   4.6392044960728962e-01   8.2253664568577722e-01   3.1107944658146125e-01  -2.5679736565440519e-02   4.6335909169598996e-02  -8.5232627014429074e-02   6.2846869922574600e+00
   4.6396727908564506e-01   8.2261666031171587e-01   3.1079616402275340e-01  -2.5633002199576184e-02   4.6248336444401267e-02  -8.5154520098770170e-02   6.2846841833596558e+00
   4.6401410111288399e-01   8.2269667965948290e-01   3.1051259413300941e-01  -2.5586263777285213e-02   4.6160766475877163e-02  -8.5076332767195104e-02   6.2846813744454106e+00
   4.6406091549507711e-01   8.2277670407768455e-01   3.1022873548196095e-01  -2.5539520603310866e-02   4.6073199656798902e-02  -8.4998067145572190e-02   6.2846785655146222e+00
   4.6410772229783975e-01   8.2285673344648391e-01   3.0994458749824871e-01  -2.5492772914900711e-02   4.5985635854055282e-02  -8.4919722212933230e-02   6.2846757565674416e+00
   4.6415452155199116e-01   8.2293676770884983e-01   3.0966014949159398e-01  -2.5446020824275301e-02   4.5898075005034795e-02  -8.4841297367436272e-02   6.2846729476040748e+00
   4.6420131321842001e-01   8.2301680693403878e-01   3.0937542053462580e-01  -2.5399264192201496e-02   4.5810517188919667e-02  -8.4762792857290187e-02   6.2846701386244401e+00
   4.6424809722980714e-01   8.2309685124205778e-01   3.0909039960182272e-01  -2.5352502778504316e-02   4.5722962541892537e-02  -8.4684209273930069e-02   6.2846673296287729e+00
   4.6429487370685113e-01   8.2317690041385549e-01   3.0880508629144954e-01  -2.5305737017801155e-02   4.5635410819445034e-02  -8.4605544918936612e-02   6.2846645206171070e+00
   4.6434164251419952e-01   8.2325695469212190e-01   3.0851947934280538e-01  -2.5258966425727711e-02   4.5547862295550579e-02  -8.4526801211689429e-02   6.2846617115894494e+00
   4.6438840372516915e-01   8.2333701394319581e-01   3.0823357818856062e-01  -2.5212191266966080e-02   4.5460316821611731e-02  -8.4447977027706372e-02   6.2846589025460373e+00
   4.6443515736493957e-01   8.2341707812030929e-01   3.0794738209707828e-01  -2.5165411633270574e-02   4.5372774346486289e-02  -8.4369071826645464e-02   6.2846560934867517e+00
   4.6448190336920575e-01   8.2349714733800572e-01   3.0766089003283703e-01  -2.5118627295302526e-02   4.5285235000300711e-02  -8.4290086161217526e-02   6.2846532844119141e+00
   4.6452864181683340e-01   8.2357722145265222e-01   3.0737410143650767e-01  -2.5071838537577860e-02   4.5197698623234556e-02  -8.4211018831999579e-02   6.2846504753214640e+00
   4.6457537271496774e-01   8.2365730045003371e-01   3.0708701550466122e-01  -2.5025045387047418e-02   4.5110165200669385e-02  -8.4131869514461680e-02   6.2846476662154585e+00
   4.6462209601830484e-01   8.2373738441037980e-01   3.0679963125358889e-01  -2.4978247682651004e-02   4.5022634824272989e-02  -8.4052638525978274e-02   6.2846448570942046e+00
   4.6466881170461966e-01   8.2381747337236788e-01   3.0651194777267482e-01  -2.4931445346041171e-02   4.4935107538945862e-02  -8.3973325901736937e-02   6.2846420479575320e+00
   4.6471551983460313e-01   8.2389756722517526e-01   3.0622396442658689e-01  -2.4884638596422499e-02   4.4847583221676562e-02  -8.3893930657089971e-02   6.2846392388057959e+00
   4.6476222030611680e-01   8.2397766615144197e-01   3.0593568002740040e-01  -2.4837827068934438e-02   4.4760062079156698e-02  -8.3814453807033687e-02   6.2846364296387858e+00
   4.6480891325330281e-01   8.2405776990806190e-01   3.0564709417964625e-01  -2.4791011246052597e-02   4.4672543839638333e-02  -8.3734893460234994e-02   6.2846336204568409e+00
   4.6485559855668135e-01   8.2413787870889166e-01   3.0535820562814187e-01  -2.4744190700721470e-02   4.4585028745044449e-02  -8.3655250844913501e-02   6.2846308112598850e+00
   4.6490227623082842e-01   8.2421799252618466e-01   3.0506901356596100e-01  -2.4697365486870054e-02   4.4497516765600750e-02  -8.3575525538217649e-02   6.2846280020480183e+00
   4.6494894631474115e-01   8.2429811128825425e-01   3.0477951726465402e-01  -2.4650535745793654e-02   4.4410007822232506e-02  -8.3495716814711393e-02   6.2846251928214674e+00
   4.6499560884882080e-01   8.2437823492097595e-01   3.0448971599660463e-01  -2.4603701623551192e-02   4.4322501833166252e-02  -8.3415823929492289e-02   6.2846223835801753e+00
   4.6504226366753826e-01   8.2445836372104830e-01   3.0419960833213078e-01  -2.4556862528244464e-02   4.4234999133492117e-02  -8.3335848681904245e-02   6.2846195743243021e+00
   4.6508891092285953e-01   8.2453849741317753e-01   3.0390919391375959e-01  -2.4510019006516233e-02   4.4147499415163417e-02  -8.3255788943800937e-02   6.2846167650539897e+00
   4.6513555061404055e-01   8.2461863599738217e-01   3.0361847186196672e-01  -2.4463171056858708e-02   4.4060002679711587e-02  -8.3175644474462906e-02   6.2846139557692657e+00
   4.6518218280153295e-01   8.2469877936340630e-01   3.0332744150135221e-01  -2.4416318897299883e-02   4.3972508804637732e-02  -8.3095414271733184e-02   6.2846111464701542e+00
   4.6522880721986781e-01   8.2477892798780472e-01   3.0303610104305112e-01  -2.4369461577956920e-02   4.3885018327447359e-02  -8.3015101377912598e-02   6.2846083371567865e+00
   4.6527542404148864e-01   8.2485908155854870e-01   3.0274445018341734e-01  -2.4322599718504576e-02   4.3797530898732694e-02  -8.2934703400769194e-02   6.2846055278293198e+00
   4.6532203328043503e-01   8.2493924004890395e-01   3.0245248807598957e-01  -2.4275733370752010e-02   4.3710046489954114e-02  -8.2854219910812738e-02   6.2846027184879123e+00
   4.6536863487714608e-01   8.2501940356472847e-01   3.0216021361839385e-01  -2.4228862322521506e-02   4.3622565221768078e-02  -8.2773651394684372e-02   6.2845999091323863e+00
   4.6541522892121351e-01   8.2509957194314154e-01   3.0186762621368812e-01  -2.4181986896708564e-02   4.3535086912414964e-02  -8.2692996477925995e-02   6.2845970997630287e+00
