   8.4485887577005270e-01  -5.6362184912998679e-02  -1.2925962087976893e-04  -3.5433252549291867e-02  -1.5812257424631496e-02   2.1208364890196195e-02   2.7436812608854195e+00
   8.4475361220461409e-01  -5.6408516454265291e-02  -6.6252615430938445e-05  -3.5565220654570247e-02  -1.4947566867406946e-02   2.1217972156158466e-02   2.7436817904631066e+00
   8.4485186543039636e-01  -5.6772141400206130e-02  -5.4129730943058355e-05  -3.5848217018745895e-02  -1.4793397993507248e-02   2.5397523059458440e-02   2.7439787613304536e+00
   8.4487967680643683e-01  -5.6759886441637007e-02  -7.3984491790308552e-05  -3.5813426337312451e-02  -1.5022320619704065e-02   2.5390777907179262e-02   2.7439782584446140e+00
   8.4501281828817720e-01  -5.6705088584100505e-02  -1.6803724229141540e-04  -3.5651203629943631e-02  -1.6105800004334231e-02   2.5418752821567334e-02   2.7439805936880286e+00
   8.4472507787086293e-01  -5.6822181083927170e-02   3.5418484506557364e-05  -3.6001412481524823e-02  -1.3760625393523991e-02   2.5394364495328382e-02   2.7439785044400025e+00
   8.4678955309836035e-01  -5.4718873654189121e-02   2.8683955829177652e-50  -3.2169651578632705e-02  -3.3400759422998423e-02  -4.8725203393206021e-49   2.7442852335569738e+00
   8.4683437714044485e-01  -5.4669656956691758e-02  -7.3544974981419580e-54  -3.2089505205602858e-02  -3.3803728433768047e-02   1.2390366883936949e-52   2.7442816948075239e+00
   8.4915776686439148e-01  -5.3701591928459330e-02  2.7807038047232876e-164  -2.9208715050320452e-02  -5.2007767203280382e-02  1.0048330009403452e-162   2.7475164395804024e+00
   8.4883626480367946e-01  -5.4259925869410752e-02 -6.0276008792632078e-322  -2.9932843146773074e-02  -4.8877351445381245e-02  2.2677613144113216e-321   2.7475297858856993e+00
